Message,"_raw","_time",eventtype,host,index,linecount,punct,source,sourcetype,"splunk_server","splunk_server_group",timestamp
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:53.0246386Z'/><EventRecordID>74263</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.985</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7e19-010000000c00}</Data><Data Name='ProcessId'>8288</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\defaultdb\db\hot_v1_3"" -x 2850553856 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:53.024-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:52.9890813Z'/><EventRecordID>74262</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.977</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7d19-010000000c00}</Data><Data Name='ProcessId'>9164</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_introspection\db\hot_v1_3"" -x 2850553856 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:52.989-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:52.9887338Z'/><EventRecordID>74261</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.961</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7c19-010000000c00}</Data><Data Name='ProcessId'>8864</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_internaldb\db\hot_v1_3"" -x 2850556928 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:52.988-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:52.9299882Z'/><EventRecordID>74260</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.923</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7b19-010000000c00}</Data><Data Name='ProcessId'>8424</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-regmon.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>Registry monitor</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-regmon.exe</Data><Data Name='CommandLine'>""C:\Program Files\Splunk\bin\splunk-regmon.exe""</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=6A45000ED79CD7AB91FA00BEDFE9D96B,SHA256=4EEE7AEE8EF4DB1A3FFC027170C33AE94A02EACA9EF5BD6D2D95B4A96E7DBBB8,IMPHASH=13C09D391268A3C9F4414AD28924E0DA</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:52.929-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:52.6642291Z'/><EventRecordID>74259</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.655</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7a19-010000000c00}</Data><Data Name='ProcessId'>2228</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-MonitorNoHandle.exe</Data><Data Name='FileVersion'>10.0.10011.16384</Data><Data Name='Description'>SplunkMonNoHandle Control Program</Data><Data Name='Product'>Windows (R) Win 7 DDK driver</Data><Data Name='Company'>Windows (R) Win 7 DDK provider</Data><Data Name='OriginalFileName'>SplunkMonNoHandle.exe</Data><Data Name='CommandLine'>""C:\Program Files\Splunk\bin\splunk-MonitorNoHandle.exe""</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=38249A1FB2F13067810C1A935D8763A8,SHA256=221EEC39F537461B6B5AEB52DE9F817DADE586F76320892D388F8525D2A755B9,IMPHASH=4452183F5321BAA9CF2C42EE328FBDD9</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:52.664-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:52.3955082Z'/><EventRecordID>74258</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.387</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7919-010000000c00}</Data><Data Name='ProcessId'>5220</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-powershell.exe</Data><Data Name='FileVersion'>-</Data><Data Name='Description'>-</Data><Data Name='Product'>-</Data><Data Name='Company'>-</Data><Data Name='OriginalFileName'>-</Data><Data Name='CommandLine'>""C:\Program Files\Splunk\bin\splunk-powershell.exe""</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=ED5BC96465C811B4108DD1A1518086DE,SHA256=1FA55805C700D349AAC34B4AB284802442FA4CE9BFFE3A832465E97FD24A709A,IMPHASH=98E5A9AFA6009B6A2D406BE58A858E33</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:52.395-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:52.1262068Z'/><EventRecordID>74257</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.120</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7819-010000000c00}</Data><Data Name='ProcessId'>3436</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-admon.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>Active Directory monitor</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-admon.exe</Data><Data Name='CommandLine'>""C:\Program Files\Splunk\bin\splunk-admon.exe""</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=42647A052B31447AF05B23ED92DACFCA,SHA256=21DA3DA3D106875B2135DE9D29139C898C658DE7D5AA72BD57D2F337513419EA,IMPHASH=7E14490AA2E1721B8A6BA45E583F57D5</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:52.126-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:52.0456344Z'/><EventRecordID>74256</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:52.039</Data><Data Name='ProcessGuid'>{ba015629-675c-6934-7719-010000000c00}</Data><Data Name='ProcessId'>9664</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-powershell.exe</Data><Data Name='FileVersion'>-</Data><Data Name='Description'>-</Data><Data Name='Product'>-</Data><Data Name='Company'>-</Data><Data Name='OriginalFileName'>-</Data><Data Name='CommandLine'>""C:\Program Files\Splunk\bin\splunk-powershell.exe"" --ps2</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=ED5BC96465C811B4108DD1A1518086DE,SHA256=1FA55805C700D349AAC34B4AB284802442FA4CE9BFFE3A832465E97FD24A709A,IMPHASH=98E5A9AFA6009B6A2D406BE58A858E33</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:52.045-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:51.9639761Z'/><EventRecordID>74255</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:51.957</Data><Data Name='ProcessGuid'>{ba015629-675b-6934-7619-010000000c00}</Data><Data Name='ProcessId'>8660</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-netmon.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>Network monitor</Data><Data Name='Product'>Splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-netmon.exe</Data><Data Name='CommandLine'>""C:\Program Files\Splunk\bin\splunk-netmon.exe""</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=EE76ADFFBA5B42130EA7B38E612FF0BC,SHA256=D2121BDAF8F63B85CFA39ACD34EA7A6D2978F327BB2E5720DB3584C06A82B7A4,IMPHASH=A424DE954C187E7C5D6CFD826F9C9D31</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:51.963-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:48.9742642Z'/><EventRecordID>74254</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:48.968</Data><Data Name='ProcessGuid'>{ba015629-6758-6934-7519-010000000c00}</Data><Data Name='ProcessId'>6180</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_19"" -x 2850629120 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:48.974-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2025-12-06T17:26:48.9646621Z'/><EventRecordID>74253</EventRecordID><Correlation/><Execution ProcessID='2308' ThreadID='2252'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>DESKTOP-0VN9UV0</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2025-12-06 17:26:48.961</Data><Data Name='ProcessGuid'>{ba015629-6758-6934-7419-010000000c00}</Data><Data Name='ProcessId'>5740</Data><Data Name='Image'>C:\Program Files\Splunk\bin\splunk-optimize.exe</Data><Data Name='FileVersion'>10.0.2</Data><Data Name='Description'>splunk-optimize</Data><Data Name='Product'>splunk Application</Data><Data Name='Company'>Splunk Inc.</Data><Data Name='OriginalFileName'>splunk-optimize.exe</Data><Data Name='CommandLine'>splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\_metrics\db\hot_v1_17"" -x 2850629120 --log-to--splunkd-log --write-level 3 --tsidx-target-size 1572864000 --msidx-comp-block-size 1024</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>NT AUTHORITY\SYSTEM</Data><Data Name='LogonGuid'>{ba015629-9e0a-6933-e703-000000000000}</Data><Data Name='LogonId'>0x3e7</Data><Data Name='TerminalSessionId'>0</Data><Data Name='IntegrityLevel'>System</Data><Data Name='Hashes'>MD5=9CC738519F2D72C0418CFA55C7EC1AA8,SHA256=0F436911D99C77BECD70B2BC162DB2F0EC23AEC95D7B0D80ECCC0E9D8BC1AAF9,IMPHASH=1587304F63543B89DB100213C6B8CBF0</Data><Data Name='ParentProcessGuid'>{ba015629-93d1-6933-8616-000000000c00}</Data><Data Name='ParentProcessId'>5980</Data><Data Name='ParentImage'>C:\Program Files\Splunk\bin\splunkd.exe</Data><Data Name='ParentCommandLine'>""C:\Program Files\Splunk\bin\splunkd.exe"" service</Data><Data Name='ParentUser'>NT AUTHORITY\SYSTEM</Data></EventData></Event>","2025-12-06T09:26:48.964-0800",,"DESKTOP-0VN9UV0",main,1,"<_='://../////'><><_='--'_='{----}'/><></><></><><","WinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","DESKTOP-0VN9UV0",,none
